customer_id,first_name,last_name,email,city,province,signup_date,loyalty_level
C04054,Mary,Mcgrath,lorisims@example.com,Edmonton,Alberta,2026-06-04,Silver
C04055,Angela,Vang,richardsonandrea@example.org,Vancouver,British Columbia,2023-01-31,Bronze
C04056,Leah,Barry,pgreen@example.com,Vancouver,British Columbia,2021-08-23,Bronze
C04057,Jacob,Buckley,jacobsonbarbara@example.com,Brampton,Ontario,2021-12-16,Bronze
C04058,Vincent,Hill,xclayton@example.org,Brampton,Ontario,2024-12-29,Gold
C04059,Tina,Clark,suarezdavid@example.com,Brampton,Ontario,2023-02-09,Silver
C04060,Suzanne,Anderson,edwardgray@example.org,Ottawa,Ontario,2023-07-03,Bronze
C04061,Tara,Martinez,welchgabrielle@example.org,Vancouver,British Columbia,2025-03-09,Bronze
C04062,Ryan,Scott,dianaowens@example.net,Calgary,Alberta,2025-12-09,Bronze
C04063,Andrew,King,kelly63@example.com,Ottawa,Ontario,2025-01-13,Gold
C04064,Albert,Byrd,gjohnson@example.org,Hamilton,Ontario,2022-11-06,Gold
C04065,Amanda,Marquez,kariromero@example.org,Toronto,Ontario,2022-09-19,Silver
C04066,Sherry,Reyes,jeffreyblair@example.net,Ottawa,Ontario,2022-10-15,Bronze
C04067,Matthew,Miller,mary81@example.com,Ottawa,Ontario,2022-03-29,Silver
C04068,Amanda,Rodriguez,barrmichael@example.net,Ottawa,Ontario,2022-07-14,Silver
C04069,Jeremy,Kline,brownadam@example.org,Brampton,Ontario,2021-11-11,Bronze
C04070,Justin,Monroe,rebeccarivera@example.org,Mississauga,Ontario,2025-10-24,Silver
C04071,Michelle,Dalton,ortegachristopher@example.org,Mississauga,Ontario,2022-08-09,Gold
C04072,Maurice,Holmes,adam74@example.net,Ottawa,Ontario,2022-07-20,Silver
C04073,Tracy,Briggs,waltersmelissa@example.net,Vancouver,British Columbia,2024-01-12,Silver
C04074,Julie,Brown,kirkgary@example.net,Toronto,Ontario,2026-04-12,Bronze
C04075,Chris,Hansen,owagner@example.net,Ottawa,Ontario,2025-04-02,Silver
C04076,Elizabeth,Chavez,swhite@example.org,Brampton,Ontario,2021-10-07,Bronze
C04077,Nicole,Reese,brewererika@example.org,Vancouver,British Columbia,2023-03-03,Bronze
C04078,Robert,Little,goldenronald@example.com,Brampton,Ontario,2024-01-21,Bronze
C04079,Marc,Moody,susan15@example.net,Toronto,Ontario,2021-10-21,Silver
C04080,Cory,Zuniga,mclaughlinnicole@example.com,Calgary,Alberta,2022-06-27,Bronze
C04081,Dawn,Alexander,monicameyer@example.com,Toronto,Ontario,2022-05-14,Silver
C04082,Joseph,Walker,nelsonadam@example.org,Hamilton,Ontario,2022-06-16,Bronze
C04083,Thomas,Webster,wardcynthia@example.com,Edmonton,Alberta,2024-01-17,Bronze
C04084,Kimberly,Duncan,miguelsoto@example.net,Calgary,Alberta,2022-06-15,Gold
C04085,Carl,Henson,vincentfarrell@example.org,Toronto,Ontario,2025-02-17,Silver
C04086,Katie,Erickson,tiffanyjohnston@example.com,Vancouver,British Columbia,2022-11-24,Silver
C04087,Walter,Fisher,melissa85@example.net,Toronto,Ontario,2025-05-03,Bronze
C04088,Nicole,Cooley,montgomerymario@example.org,Ottawa,Ontario,2024-08-24,Silver
C04089,Tiffany,Willis,barnettjeffrey@example.net,Mississauga,Ontario,2022-10-22,Bronze
C04090,Nicholas,Harris,wcox@example.com,Edmonton,Alberta,2022-02-06,Silver
C04091,Daniel,Barnett,williamhill@example.net,Edmonton,Alberta,2023-03-28,Bronze
C04092,Diane,Garcia,josephrodriguez@example.net,Ottawa,Ontario,2025-11-14,Bronze
C04093,Jennifer,Johnson,david40@example.com,Toronto,Ontario,2025-05-09,Bronze
C04094,Bryan,Welch,morrisamanda@example.org,Brampton,Ontario,2022-04-11,Silver
C04095,David,Mccann,matthewfox@example.net,Brampton,Ontario,2021-08-18,Bronze
C04096,Timothy,Martinez,kstephens@example.org,Calgary,Alberta,2024-02-26,Gold
C04097,Peggy,Brown,ehunt@example.com,Brampton,Ontario,2026-04-13,Bronze
C04098,Brittany,Bishop,brownmatthew@example.net,Hamilton,Ontario,2025-12-20,Bronze
C04099,Crystal,Jennings,apriljones@example.org,Ottawa,Ontario,2022-01-08,Bronze
C04100,Kayla,Mcdaniel,erica06@example.com,Toronto,Ontario,2026-05-09,Silver
C04101,Johnathan,Jones,samantha54@example.net,Ottawa,Ontario,2023-03-22,Silver
C04102,Sheila,Brown,kclark@example.org,Edmonton,Alberta,2023-04-21,Bronze
C04103,Brent,Mccoy,xhernandez@example.org,Edmonton,Alberta,2022-08-25,Bronze
C04104,Robert,Leonard,wsmith@example.com,Edmonton,Alberta,2026-05-20,Bronze
C04105,Nicholas,Lee,jonescynthia@example.org,Ottawa,Ontario,2023-09-24,Gold
C04106,Desiree,Martin,dana32@example.com,Ottawa,Ontario,2024-05-21,Gold
C04107,Adam,Frazier,cory05@example.org,Hamilton,Ontario,2021-09-18,Bronze
C04108,Debra,Lewis,chapmanrobert@example.net,Toronto,Ontario,2025-06-05,Bronze
C04109,James,Patton,nathan56@example.org,Ottawa,Ontario,2025-04-02,Bronze
C04110,Ashlee,Sullivan,murphydaniel@example.org,Toronto,Ontario,2025-08-22,Gold
C04111,Drew,Hardy,kristipalmer@example.com,Calgary,Alberta,2024-11-19,Silver
C04112,Jennifer,Stewart,rwang@example.org,Toronto,Ontario,2026-05-28,Bronze
C04113,John,Ellis,rrodriguez@example.com,Edmonton,Alberta,2022-10-24,Bronze
C04114,Laura,Hernandez,john60@example.com,Ottawa,Ontario,2022-09-08,Bronze
C04115,Dalton,Golden,ericarivera@example.org,Vancouver,British Columbia,2024-05-08,Silver
C04116,Anne,Woodward,samueljames@example.net,Vancouver,British Columbia,2023-07-29,Bronze
C04117,Michael,Garrett,uramirez@example.net,Ottawa,Ontario,2024-06-04,Gold
C04118,David,Hill,emily99@example.org,Edmonton,Alberta,2023-03-13,Gold
C04119,Ashley,Hess,hmclaughlin@example.org,Brampton,Ontario,2024-11-27,Bronze
C04120,Brendan,Williams,abradshaw@example.com,Ottawa,Ontario,2023-05-10,Bronze
C04121,Danny,Schneider,sleon@example.com,Ottawa,Ontario,2023-07-12,Bronze
C04122,Brandy,Mccormick,flee@example.org,Vancouver,British Columbia,2021-08-05,Bronze
C04123,Jason,Adams,alex27@example.net,Calgary,Alberta,2026-02-10,Gold
C04124,Peter,Cole,susan11@example.org,Edmonton,Alberta,2025-04-20,Bronze
C04125,Victor,Tucker,woodwarddebra@example.net,Ottawa,Ontario,2024-10-19,Silver
C04126,Sarah,Robbins,smithshannon@example.net,Ottawa,Ontario,2021-09-25,Bronze
C04127,Debbie,Davis,paul60@example.com,Edmonton,Alberta,2026-01-21,Bronze
C04128,Ronald,French,dominique00@example.com,Hamilton,Ontario,2023-10-12,Silver
C04129,Kimberly,Clark,richardmarsh@example.com,Hamilton,Ontario,2023-09-14,Bronze
C04130,Scott,Brooks,johnsonchristina@example.com,Hamilton,Ontario,2022-06-05,Silver
C04131,Alexandra,Wilson,harrisonjennifer@example.com,Mississauga,Ontario,2026-04-10,Bronze
C04132,Manuel,Hernandez,yhoover@example.com,Mississauga,Ontario,2023-09-17,Bronze
C04133,Nicholas,Aguilar,aaronstokes@example.org,Calgary,Alberta,2021-10-16,Bronze
C04134,Michael,Riley,simmonsscott@example.com,Ottawa,Ontario,2022-06-14,Bronze
C04135,Sharon,Garcia,agarrett@example.com,Hamilton,Ontario,2025-12-10,Bronze
C04136,Benjamin,Greene,greenlarry@example.org,Mississauga,Ontario,2026-06-01,Bronze
C04137,Kristin,Bennett,eddie68@example.com,Calgary,Alberta,2022-06-01,Bronze
C04138,Cynthia,Hudson,jeffersonsamantha@example.com,Calgary,Alberta,2023-08-24,Bronze
C04139,Laura,Simpson,william04@example.com,Mississauga,Ontario,2026-05-02,Bronze
C04140,Patricia,Jarvis,matthewcannon@example.org,Brampton,Ontario,2021-10-30,Silver
C04141,Joshua,Stevenson,ian39@example.com,Toronto,Ontario,2024-10-08,Bronze
C04142,Dawn,Miller,jonathanjimenez@example.net,Vancouver,British Columbia,2022-08-05,Silver
C04143,Gregory,Fuller,vcraig@example.net,Vancouver,British Columbia,2023-12-23,Silver
C04144,Jeffrey,Foley,rocharebecca@example.org,Mississauga,Ontario,2026-04-09,Bronze
C04145,Natalie,Pearson,zryan@example.net,Mississauga,Ontario,2022-12-11,Gold
C04146,Candice,Henry,tylerlarson@example.net,Brampton,Ontario,2024-10-02,Bronze
C04147,Thomas,Compton,justin35@example.org,Toronto,Ontario,2022-06-02,Silver
C04148,Cindy,Stout,payneaaron@example.org,Vancouver,British Columbia,2022-07-13,Silver
C04149,Marcus,Faulkner,michael77@example.com,Edmonton,Alberta,2024-10-31,Bronze
C04150,Jose,Sandoval,hsmith@example.net,Toronto,Ontario,2025-09-18,Silver
C04151,Charlotte,Chen,kgreen@example.org,Toronto,Ontario,2022-12-10,Bronze
C04152,Michael,Henson,juliapitts@example.org,Brampton,Ontario,2026-03-21,Silver
C04153,Henry,Harding,gloria11@example.org,Ottawa,Ontario,2026-02-24,Bronze
C04154,Anthony,Salas,robert23@example.org,Hamilton,Ontario,2023-05-13,Silver
C04155,Sean,Jones,ronaldlopez@example.net,Hamilton,Ontario,2025-10-16,Bronze
C04156,Joseph,Mendez,john32@example.com,Ottawa,Ontario,2023-06-17,Gold
C04157,Jacob,Phillips,churchmadison@example.org,Toronto,Ontario,2026-01-03,Bronze
C04158,Adrian,Lutz,bushjohn@example.org,Ottawa,Ontario,2024-07-26,Bronze
C04159,Amy,Jackson,brianna72@example.org,Hamilton,Ontario,2023-04-14,Bronze
C04160,Chad,Bradley,jamesglen@example.net,Vancouver,British Columbia,2022-10-31,Silver
C04161,David,White,mcurry@example.org,Vancouver,British Columbia,2022-01-01,Bronze
C04162,Ashley,Vega,greed@example.com,Vancouver,British Columbia,2025-10-05,Silver
C04163,Nicholas,Padilla,joneslaurie@example.com,Ottawa,Ontario,2024-05-24,Bronze
C04164,Mark,Cline,schwartzchristopher@example.com,Toronto,Ontario,2025-12-20,Silver
C04165,Christopher,Obrien,carlos39@example.org,Vancouver,British Columbia,2022-05-12,Bronze
C04166,Ricardo,Montgomery,jessicabishop@example.org,Ottawa,Ontario,2022-03-25,Bronze
C04167,Gabriel,Chung,cruztimothy@example.com,Ottawa,Ontario,2024-05-23,Bronze
C04168,Amber,Jacobs,qgriffin@example.org,Calgary,Alberta,2022-10-10,Bronze
C04169,Jonathan,Manning,claudiawhite@example.net,Brampton,Ontario,2021-12-25,Gold
C04170,Jessica,Garcia,briannasutton@example.net,Calgary,Alberta,2022-08-27,Bronze
C04171,Michael,Brock,anthonymiles@example.net,Hamilton,Ontario,2026-04-24,Bronze
C04172,Katelyn,George,jamesnorris@example.org,Vancouver,British Columbia,2022-03-26,Bronze
C04173,John,Harper,ycastro@example.net,Calgary,Alberta,2026-06-03,Silver
C04174,Rebecca,Brown,moorebrent@example.org,Vancouver,British Columbia,2026-06-07,Silver
C04175,Adam,Johnson,andersonashley@example.org,Ottawa,Ontario,2024-04-26,Bronze
C04176,Sharon,Smith,samuelwilliams@example.com,Vancouver,British Columbia,2025-08-05,Bronze
C04177,Desiree,Lopez,joshua00@example.com,Brampton,Ontario,2024-06-19,Silver
C04178,Ashley,Willis,alicia85@example.org,Vancouver,British Columbia,2026-01-23,Bronze
C04179,Sarah,Kim,usimmons@example.org,Calgary,Alberta,2023-11-19,Bronze
C04180,Connie,Padilla,beverlyallison@example.org,Mississauga,Ontario,2026-02-27,Bronze
C04181,Renee,Knapp,goodmanalicia@example.com,Mississauga,Ontario,2025-02-14,Bronze
C04182,Matthew,Boone,dhernandez@example.com,Edmonton,Alberta,2022-09-02,Silver
C04183,Madison,Stokes,kellyrobinson@example.org,Ottawa,Ontario,2024-08-25,Silver
C04184,Bruce,Taylor,gthompson@example.com,Brampton,Ontario,2023-11-11,Bronze
C04185,Margaret,Leach,hallmary@example.com,Ottawa,Ontario,2025-03-29,Silver
C04186,Robert,Jones,michealmerritt@example.org,Brampton,Ontario,2026-01-14,Silver
C04187,David,Lucas,aprilkelly@example.com,Hamilton,Ontario,2022-03-17,Silver
C04188,Tracy,Dodson,mmatthews@example.org,Hamilton,Ontario,2021-08-30,Bronze
C04189,Taylor,Allison,april29@example.com,Hamilton,Ontario,2023-06-07,Gold
C04190,Joseph,Carroll,harveymatthew@example.net,Mississauga,Ontario,2025-12-30,Bronze
C04191,Dawn,Ramos,keith32@example.com,Calgary,Alberta,2025-11-23,Silver
C04192,Patricia,Hamilton,erika56@example.net,Calgary,Alberta,2022-05-22,Gold
C04193,Jesse,Reeves,volson@example.net,Ottawa,Ontario,2023-06-27,Bronze
C04194,Todd,Lewis,hmiller@example.net,Mississauga,Ontario,2023-06-03,Silver
C04195,Amber,Vasquez,sanchezerica@example.com,Toronto,Ontario,2021-08-02,Bronze
C04196,Sarah,Hanson,kristen50@example.org,Vancouver,British Columbia,2022-03-08,Silver
C04197,Donald,Holland,ywiley@example.net,Hamilton,Ontario,2022-10-21,Bronze
C04198,Walter,Ware,jacqueline69@example.org,Mississauga,Ontario,2023-06-01,Silver
C04199,Sheila,Williams,nicholashughes@example.net,Vancouver,British Columbia,2022-06-23,Bronze
C04200,Eric,Woods,kennethstevenson@example.com,Edmonton,Alberta,2024-06-19,Silver
C04201,Sara,Rice,emoore@example.com,Brampton,Ontario,2024-06-15,Gold
C04202,David,Moss,velazquezdavid@example.org,Toronto,Ontario,2024-10-30,Bronze
C04203,William,Barton,imartinez@example.com,Edmonton,Alberta,2025-06-18,Bronze
C04204,Gloria,Pacheco,nicholas74@example.net,Ottawa,Ontario,2021-09-14,Bronze
C04205,Scott,Jones,juan08@example.net,Calgary,Alberta,2024-10-24,Silver
C04206,Caitlin,Huffman,kimberly51@example.net,Toronto,Ontario,2025-04-18,Silver
C04207,Monica,Bailey,pgarcia@example.net,Calgary,Alberta,2023-04-04,Bronze
C04208,Lance,Lopez,roberttaylor@example.com,Calgary,Alberta,2025-05-19,Silver
C04209,Amy,Smith,matthewslaurie@example.org,Vancouver,British Columbia,2023-11-24,Bronze
C04210,Spencer,Garcia,ybutler@example.org,Ottawa,Ontario,2023-01-15,Silver
C04211,Michelle,Pena,ypena@example.org,Calgary,Alberta,2025-04-12,Silver
C04212,Kayla,Miller,sandra13@example.org,Ottawa,Ontario,2022-04-20,Silver
C04213,Michael,Jordan,kayla97@example.net,Mississauga,Ontario,2024-06-23,Bronze
C04214,Kathy,Robinson,thomastonya@example.net,Hamilton,Ontario,2022-05-07,Bronze
C04215,Michael,King,rebecca72@example.com,Brampton,Ontario,2021-11-25,Silver
C04216,Barbara,Martin,destinycortez@example.net,Vancouver,British Columbia,2023-06-27,Bronze
C04217,Diane,Mckee,solomondaniel@example.com,Vancouver,British Columbia,2025-12-02,Silver
C04218,David,Knight,kevinfernandez@example.com,Vancouver,British Columbia,2022-06-01,Silver
C04219,Connie,Parker,ehammond@example.net,Edmonton,Alberta,2026-02-26,Gold
C04220,Ashley,Wolfe,richardsautumn@example.com,Calgary,Alberta,2021-12-04,Gold
C04221,Rachel,Martin,linda53@example.org,Calgary,Alberta,2023-05-25,Bronze
C04222,Kevin,Fernandez,amanda43@example.org,Edmonton,Alberta,2022-02-12,Bronze
C04223,Abigail,Richardson,alvin44@example.org,Hamilton,Ontario,2025-06-09,Bronze
C04224,Lisa,Jimenez,stevenmyers@example.org,Mississauga,Ontario,2022-02-21,Gold
C04225,Nathan,Johnson,avilaheather@example.net,Vancouver,British Columbia,2022-04-19,Silver
C04226,Veronica,Allison,kathleenmiller@example.org,Brampton,Ontario,2021-08-16,Bronze
C04227,Brandon,Shelton,danielgeorge@example.com,Hamilton,Ontario,2023-04-29,Bronze
C04228,John,Brown,morganstephens@example.net,Toronto,Ontario,2022-12-20,Gold
C04229,Kevin,Wilson,washingtonthomas@example.org,Toronto,Ontario,2024-08-15,Bronze
C04230,Corey,Nelson,danielharrison@example.org,Vancouver,British Columbia,2023-07-24,Bronze
C04231,Michelle,Riley,wbarrett@example.com,Mississauga,Ontario,2022-06-04,Bronze
C04232,Michael,Hawkins,jharris@example.org,Vancouver,British Columbia,2021-10-05,Bronze
C04233,Barbara,Sanchez,rvega@example.net,Mississauga,Ontario,2026-04-17,Bronze
C04234,Ashley,Mitchell,mark71@example.net,Edmonton,Alberta,2021-11-09,Bronze
C04235,David,Olson,steventaylor@example.com,Hamilton,Ontario,2024-10-06,Bronze
C04236,Ashley,Jones,melinda00@example.org,Hamilton,Ontario,2024-03-25,Bronze
C04237,Sean,Bryant,rollinsalbert@example.com,Calgary,Alberta,2023-11-04,Silver
C04238,James,Beck,smurphy@example.org,Hamilton,Ontario,2024-10-11,Silver
C04239,Tammy,Sanchez,lerichard@example.org,Mississauga,Ontario,2021-09-14,Bronze
C04240,Elizabeth,Martin,nicole97@example.net,Hamilton,Ontario,2022-10-20,Bronze
C04241,Deborah,Lewis,amorales@example.org,Ottawa,Ontario,2022-01-02,Silver
C04242,Jack,Nixon,brandon36@example.org,Brampton,Ontario,2024-03-06,Bronze
C04243,Charles,Moon,nicolas41@example.org,Brampton,Ontario,2024-02-01,Silver
C04244,Erica,Bowman,jean94@example.com,Calgary,Alberta,2025-01-11,Bronze
C04245,Amanda,Hansen,kjames@example.com,Edmonton,Alberta,2024-04-26,Bronze
C04246,Christopher,Castro,colleen48@example.org,Calgary,Alberta,2025-02-02,Silver
C04247,Madison,Ibarra,aaron76@example.net,Vancouver,British Columbia,2022-11-12,Bronze
C04248,Chase,Reid,swalters@example.com,Vancouver,British Columbia,2025-05-31,Bronze
C04249,William,Williams,kristina95@example.net,Mississauga,Ontario,2024-07-07,Bronze
C04250,Michael,Castro,brianmason@example.com,Toronto,Ontario,2024-05-01,Bronze
C04251,James,Henson,ogross@example.org,Ottawa,Ontario,2022-12-22,Bronze
C04252,Alice,Sherman,griffinlori@example.net,Calgary,Alberta,2025-04-18,Silver
C04253,Nicole,Bryant,paula27@example.net,Edmonton,Alberta,2023-06-24,Gold
C04254,Thomas,Singh,aaron22@example.net,Edmonton,Alberta,2024-03-23,Bronze
C04255,Kayla,Lawson,cynthiachapman@example.com,Vancouver,British Columbia,2024-04-16,Silver
C04256,Luke,Pace,mallen@example.org,Calgary,Alberta,2022-04-30,Bronze
C04257,Christina,Fisher,cassandrabyrd@example.net,Toronto,Ontario,2022-12-11,Bronze
C04258,George,Romero,sarah41@example.org,Hamilton,Ontario,2025-01-22,Bronze
C04259,Paul,Perry,collinschristina@example.net,Calgary,Alberta,2022-06-05,Gold
C04260,Michael,Clayton,bryanjulie@example.com,Mississauga,Ontario,2024-12-22,Bronze
C04261,Corey,Lopez,pbradley@example.com,Ottawa,Ontario,2022-10-11,Bronze
C04262,Cynthia,Hernandez,gwelch@example.com,Toronto,Ontario,2021-08-25,Bronze
C04263,Edward,Young,elizabethjenkins@example.org,Vancouver,British Columbia,2022-06-25,Bronze
C04264,Kelly,Charles,kimberly62@example.org,Calgary,Alberta,2023-06-30,Bronze
C04265,Jennifer,Joseph,tina37@example.com,Mississauga,Ontario,2025-06-12,Silver
C04266,Ronnie,Elliott,lesterjennifer@example.com,Calgary,Alberta,2021-10-12,Gold
C04267,Kelly,Garcia,sanchezmiranda@example.org,Brampton,Ontario,2021-11-13,Bronze
C04268,William,Barron,sherryreynolds@example.org,Calgary,Alberta,2024-02-13,Silver
C04269,Louis,Miller,kwise@example.com,Edmonton,Alberta,2022-01-11,Bronze
C04270,Thomas,Bowman,christopher70@example.net,Mississauga,Ontario,2024-06-21,Bronze
C04271,Brittany,Spencer,browndouglas@example.org,Toronto,Ontario,2021-08-22,Silver
C04272,Linda,Murray,briansuarez@example.com,Hamilton,Ontario,2025-09-13,Bronze
C04273,Lauren,Kemp,zhernandez@example.org,Vancouver,British Columbia,2025-08-07,Bronze
C04274,Peter,Ramirez,amyedwards@example.net,Mississauga,Ontario,2023-08-15,Silver
C04275,Samantha,Wood,brianhenderson@example.com,Mississauga,Ontario,2025-07-12,Bronze
C04276,Joshua,Wright,denise58@example.net,Toronto,Ontario,2026-03-29,Bronze
C04277,Jennifer,Bean,emorris@example.org,Edmonton,Alberta,2023-06-10,Silver
C04278,Crystal,Wood,erika76@example.com,Ottawa,Ontario,2022-08-28,Silver
C04279,Jake,Aguirre,kevinjames@example.org,Toronto,Ontario,2022-09-24,Bronze
C04280,Michelle,Kramer,mosspatricia@example.org,Edmonton,Alberta,2025-07-28,Bronze
C04281,Matthew,Ward,louiswilliams@example.org,Calgary,Alberta,2023-05-19,Gold
C04282,Sabrina,Nichols,shieldsmichelle@example.com,Ottawa,Ontario,2025-06-11,Bronze
C04283,Aaron,Dawson,pjacobs@example.net,Mississauga,Ontario,2023-05-20,Bronze
C04284,Jeffrey,Bell,ashleyedwards@example.org,Toronto,Ontario,2022-11-19,Bronze
C04285,Tony,Holland,andrea78@example.org,Brampton,Ontario,2026-02-16,Bronze
C04286,David,Welch,alvinholland@example.org,Mississauga,Ontario,2024-10-28,Bronze
C04287,Paul,Peterson,jorge94@example.org,Brampton,Ontario,2026-04-04,Bronze
C04288,Kevin,Rodriguez,allison48@example.net,Ottawa,Ontario,2023-11-23,Gold
C04289,Janet,Glass,mariahill@example.org,Calgary,Alberta,2026-06-02,Bronze
C04290,Cody,Martinez,guzmananna@example.org,Vancouver,British Columbia,2023-05-05,Bronze
C04291,Becky,Robinson,vmckinney@example.com,Vancouver,British Columbia,2025-10-28,Bronze
C04292,Jacob,Bush,whitesandra@example.org,Edmonton,Alberta,2025-11-29,Bronze
C04293,Cynthia,Eaton,oparker@example.com,Brampton,Ontario,2022-10-15,Silver
C04294,Melissa,Sanchez,glester@example.org,Brampton,Ontario,2024-12-19,Bronze
C04295,Sharon,Hudson,taylorashley@example.org,Vancouver,British Columbia,2024-04-03,Bronze
C04296,Bill,Davis,chunter@example.org,Calgary,Alberta,2022-12-17,Silver
C04297,Debra,Miller,kellyharvey@example.org,Toronto,Ontario,2025-06-05,Bronze
C04298,Jonathan,Morrison,cmartin@example.org,Vancouver,British Columbia,2022-06-08,Silver
C04299,Alexis,Wilkins,hawkinsdavid@example.org,Mississauga,Ontario,2025-07-15,Bronze
C04300,Zachary,Briggs,kristenlewis@example.com,Vancouver,British Columbia,2022-03-02,Bronze
C04301,Alexander,Flores,iknight@example.net,Mississauga,Ontario,2023-01-02,Bronze
C04302,Alexis,Marquez,cathyherrera@example.net,Brampton,Ontario,2025-06-22,Silver
C04303,Meagan,Holland,robertmartin@example.net,Edmonton,Alberta,2025-07-12,Silver
C04304,Patricia,Peterson,orogers@example.org,Mississauga,Ontario,2025-07-13,Bronze
C04305,Gary,Garcia,petersonlevi@example.com,Hamilton,Ontario,2025-10-25,Bronze
C04306,George,Jacobs,meagan57@example.org,Toronto,Ontario,2026-04-03,Bronze
C04307,Brandon,Durham,tamararoberts@example.com,Brampton,Ontario,2024-08-20,Bronze
C04308,Erik,Green,malonesarah@example.org,Edmonton,Alberta,2022-09-17,Silver
C04309,William,Gonzalez,conradbrian@example.org,Toronto,Ontario,2025-06-17,Bronze
C04310,Matthew,Henson,aliciadavis@example.com,Hamilton,Ontario,2026-02-18,Bronze
C04311,Robert,Cox,juanjones@example.com,Calgary,Alberta,2026-07-05,Bronze
C04312,Jared,Sutton,christopher43@example.org,Vancouver,British Columbia,2025-08-02,Bronze
C04313,Haley,Smith,ygilmore@example.net,Hamilton,Ontario,2026-05-31,Bronze
C04314,Stephanie,Lambert,hollowaysamuel@example.org,Toronto,Ontario,2024-06-24,Bronze
C04315,Jacqueline,Hamilton,kevincannon@example.org,Vancouver,British Columbia,2023-12-13,Gold
C04316,Danielle,Williams,ogriffin@example.org,Edmonton,Alberta,2023-02-23,Silver
C04317,Jennifer,Turner,smithbethany@example.org,Brampton,Ontario,2025-01-04,Silver
C04318,Sylvia,Gross,leemicheal@example.org,Ottawa,Ontario,2023-10-09,Bronze
C04319,Sandra,Martinez,brownsandra@example.org,Ottawa,Ontario,2022-12-19,Bronze
C04320,Ashley,Roberts,russellleonard@example.net,Vancouver,British Columbia,2025-02-03,Bronze
C04321,Jeremy,Jones,hbryant@example.com,Hamilton,Ontario,2024-08-30,Bronze
C04322,Donald,Wright,masonnatasha@example.net,Hamilton,Ontario,2026-01-17,Bronze
C04323,Diane,Gonzales,kristy75@example.com,Hamilton,Ontario,2022-05-14,Silver
C04324,Steven,Davis,hammondpatrick@example.org,Vancouver,British Columbia,2025-02-27,Gold
C04325,John,Jones,erikthompson@example.net,Vancouver,British Columbia,2023-07-17,Bronze
C04326,Dennis,Davis,benjamin32@example.net,Mississauga,Ontario,2022-04-23,Gold
C04327,Trevor,Adams,john26@example.net,Hamilton,Ontario,2024-12-27,Bronze
C04328,Bryce,Walsh,teresathompson@example.com,Toronto,Ontario,2026-05-24,Bronze
C04329,Willie,Stevens,john85@example.net,Edmonton,Alberta,2023-07-11,Bronze
C04330,Lynn,Lindsey,priceadrienne@example.org,Toronto,Ontario,2023-07-29,Gold
C04331,James,Hamilton,michaelmarshall@example.net,Ottawa,Ontario,2024-05-19,Gold
C04332,Karen,Woodward,ugomez@example.net,Ottawa,Ontario,2023-09-21,Bronze
C04333,Shane,Mckenzie,phillip33@example.net,Toronto,Ontario,2025-05-23,Gold
C04334,Amanda,Clements,josephdickson@example.com,Hamilton,Ontario,2021-11-25,Silver
C04335,Amber,Martin,amandacarney@example.com,Calgary,Alberta,2023-08-17,Bronze
C04336,Robin,Morris,vasquezemma@example.com,Edmonton,Alberta,2026-02-21,Gold
C04337,Megan,Macias,carolyn00@example.org,Hamilton,Ontario,2023-11-02,Bronze
C04338,Shannon,Weber,jacksoncheryl@example.net,Vancouver,British Columbia,2021-09-03,Bronze
C04339,Sheila,Johnson,luke61@example.com,Mississauga,Ontario,2024-12-30,Bronze
C04340,Mason,Wiley,nelsondonna@example.net,Toronto,Ontario,2023-04-20,Bronze
C04341,Jennifer,Chase,matthew09@example.org,Vancouver,British Columbia,2025-01-29,Bronze
C04342,Nathaniel,White,jennifersmith@example.com,Ottawa,Ontario,2024-12-17,Bronze
C04343,Christina,Daniels,tonyastrickland@example.org,Ottawa,Ontario,2021-08-01,Silver
C04344,Marissa,Hancock,epowers@example.org,Mississauga,Ontario,2022-07-26,Silver
C04345,Lisa,Green,carrieacosta@example.net,Edmonton,Alberta,2025-01-22,Silver
C04346,Michaela,Torres,lauren71@example.net,Brampton,Ontario,2026-05-09,Bronze
C04347,Maria,Cross,krista82@example.net,Hamilton,Ontario,2025-05-27,Silver
C04348,April,Robbins,ronalddominguez@example.org,Vancouver,British Columbia,2022-04-03,Gold
C04349,Lisa,Cook,anthony45@example.org,Toronto,Ontario,2024-07-31,Bronze
C04350,Michael,Hoffman,adamwagner@example.org,Vancouver,British Columbia,2023-05-29,Bronze
C04351,Raymond,Green,garciajoshua@example.net,Edmonton,Alberta,2024-02-19,Bronze
C04352,Phyllis,Orozco,jason46@example.net,Brampton,Ontario,2025-10-24,Gold
C04353,Mitchell,Rodgers,james44@example.com,Ottawa,Ontario,2022-10-22,Gold
C04354,Diana,Hall,susan86@example.org,Vancouver,British Columbia,2024-01-12,Bronze
C04355,Christopher,Charles,williamsmatthew@example.net,Brampton,Ontario,2026-05-16,Silver
C04356,Tracy,Lopez,veronica70@example.net,Ottawa,Ontario,2025-12-19,Bronze
C04357,Michael,George,mdiaz@example.net,Ottawa,Ontario,2023-05-25,Bronze
C04358,Whitney,Miller,edwardskatie@example.com,Brampton,Ontario,2026-04-11,Bronze
C04359,Danielle,Olson,rmoody@example.org,Brampton,Ontario,2025-08-31,Bronze
C04360,Lori,Green,owilkins@example.com,Toronto,Ontario,2022-09-23,Bronze
